Código;Reservatório;Cota;Capacidade;Volume;VolumePercentual;DataInformacao;
12172;EPITÁCIO PESSOA;;411,69;287,46;69,82;01/01/2008;
12172;EPITÁCIO PESSOA;374,36;411,69;287,78;69,90;31/12/2007;
12172;EPITÁCIO PESSOA;;411,69;288,43;70,06;30/12/2007;
12172;EPITÁCIO PESSOA;;411,69;288,75;70,14;29/12/2007;
12172;EPITÁCIO PESSOA;;411,69;288,75;70,14;28/12/2007;
12172;EPITÁCIO PESSOA;;411,69;289,07;70,22;27/12/2007;
12172;EPITÁCIO PESSOA;;411,69;289,40;70,29;26/12/2007;
12172;EPITÁCIO PESSOA;;411,69;290,04;70,45;25/12/2007;
12172;EPITÁCIO PESSOA;;411,69;290,37;70,53;24/12/2007;
12172;EPITÁCIO PESSOA;;411,69;290,69;70,61;23/12/2007;
12172;EPITÁCIO PESSOA;;411,69;291,01;70,69;22/12/2007;
12172;EPITÁCIO PESSOA;;411,69;291,34;70,77;21/12/2007;
12172;EPITÁCIO PESSOA;;411,69;291,66;70,84;20/12/2007;
12172;EPITÁCIO PESSOA;;411,69;292,31;71,00;19/12/2007;
12172;EPITÁCIO PESSOA;;411,69;292,63;71,08;18/12/2007;
12172;EPITÁCIO PESSOA;;411,69;292,96;71,16;17/12/2007;
12172;EPITÁCIO PESSOA;;411,69;293,28;71,24;16/12/2007;
12172;EPITÁCIO PESSOA;;411,69;293,60;71,32;15/12/2007;
12172;EPITÁCIO PESSOA;;411,69;294,25;71,47;14/12/2007;
12172;EPITÁCIO PESSOA;;411,69;293,93;71,39;13/12/2007;
12172;EPITÁCIO PESSOA;;411,69;294,25;71,47;12/12/2007;
12172;EPITÁCIO PESSOA;;411,69;294,57;71,55;11/12/2007;
12172;EPITÁCIO PESSOA;;411,69;294,90;71,63;10/12/2007;
12172;EPITÁCIO PESSOA;;411,69;295,54;71,79;09/12/2007;
12172;EPITÁCIO PESSOA;;411,69;295,87;71,87;08/12/2007;
12172;EPITÁCIO PESSOA;;411,69;296,19;71,95;07/12/2007;
12172;EPITÁCIO PESSOA;;411,69;296,52;72,02;06/12/2007;
12172;EPITÁCIO PESSOA;;411,69;296,84;72,10;05/12/2007;
12172;EPITÁCIO PESSOA;;411,69;297,16;72,18;04/12/2007;
12172;EPITÁCIO PESSOA;;411,69;297,49;72,26;03/12/2007;
12172;EPITÁCIO PESSOA;;411,69;298,13;72,42;02/12/2007;
12172;EPITÁCIO PESSOA;;411,69;298,46;72,50;01/12/2007;
12172;EPITÁCIO PESSOA;374,70;411,69;298,78;72,57;30/11/2007;
12172;EPITÁCIO PESSOA;;411,69;299,10;72,65;29/11/2007;
12172;EPITÁCIO PESSOA;;411,69;299,43;72,73;28/11/2007;
12172;EPITÁCIO PESSOA;;411,69;299,75;72,81;27/11/2007;
12172;EPITÁCIO PESSOA;;411,69;300,07;72,89;26/11/2007;
12172;EPITÁCIO PESSOA;;411,69;300,40;72,97;25/11/2007;
12172;EPITÁCIO PESSOA;;411,69;300,72;73,05;24/11/2007;
12172;EPITÁCIO PESSOA;;411,69;301,04;73,12;23/11/2007;
12172;EPITÁCIO PESSOA;;411,69;301,69;73,28;22/11/2007;
12172;EPITÁCIO PESSOA;;411,69;302,02;73,36;21/11/2007;
12172;EPITÁCIO PESSOA;;411,69;302,34;73,44;20/11/2007;
12172;EPITÁCIO PESSOA;;411,69;302,66;73,52;19/11/2007;
12172;EPITÁCIO PESSOA;;411,69;302,99;73,60;18/11/2007;
12172;EPITÁCIO PESSOA;;411,69;303,31;73,67;17/11/2007;
12172;EPITÁCIO PESSOA;;411,69;303,63;73,75;16/11/2007;
12172;EPITÁCIO PESSOA;;411,69;303,96;73,83;15/11/2007;
12172;EPITÁCIO PESSOA;;411,69;304,60;73,99;14/11/2007;
12172;EPITÁCIO PESSOA;;411,69;304,93;74,07;13/11/2007;
12172;EPITÁCIO PESSOA;;411,69;305,25;74,15;12/11/2007;
12172;EPITÁCIO PESSOA;;411,69;305,57;74,22;11/11/2007;
12172;EPITÁCIO PESSOA;;411,69;306,22;74,38;10/11/2007;
12172;EPITÁCIO PESSOA;;411,69;306,55;74,46;09/11/2007;
12172;EPITÁCIO PESSOA;;411,69;306,87;74,54;08/11/2007;
12172;EPITÁCIO PESSOA;;411,69;307,19;74,62;07/11/2007;
12172;EPITÁCIO PESSOA;;411,69;307,52;74,70;06/11/2007;
12172;EPITÁCIO PESSOA;;411,69;307,84;74,77;05/11/2007;
12172;EPITÁCIO PESSOA;;411,69;308,49;74,93;04/11/2007;
12172;EPITÁCIO PESSOA;;411,69;308,83;75,01;03/11/2007;
12172;EPITÁCIO PESSOA;;411,69;309,17;75,10;02/11/2007;
12172;EPITÁCIO PESSOA;;411,69;309,51;75,18;01/11/2007;
12172;EPITÁCIO PESSOA;375,04;411,69;309,85;75,26;31/10/2007;
12172;EPITÁCIO PESSOA;;411,69;310,19;75,34;30/10/2007;
12172;EPITÁCIO PESSOA;;411,69;310,53;75,43;29/10/2007;
12172;EPITÁCIO PESSOA;;411,69;310,87;75,51;28/10/2007;
12172;EPITÁCIO PESSOA;;411,69;311,21;75,59;27/10/2007;
12172;EPITÁCIO PESSOA;;411,69;311,55;75,68;26/10/2007;
12172;EPITÁCIO PESSOA;;411,69;311,89;75,76;25/10/2007;
12172;EPITÁCIO PESSOA;;411,69;312,57;75,92;24/10/2007;
12172;EPITÁCIO PESSOA;;411,69;312,91;76,01;23/10/2007;
12172;EPITÁCIO PESSOA;;411,69;313,25;76,09;22/10/2007;
12172;EPITÁCIO PESSOA;;411,69;313,59;76,17;21/10/2007;
12172;EPITÁCIO PESSOA;;411,69;313,93;76,25;20/10/2007;
12172;EPITÁCIO PESSOA;;411,69;314,27;76,34;19/10/2007;
12172;EPITÁCIO PESSOA;;411,69;314,61;76,42;18/10/2007;
12172;EPITÁCIO PESSOA;;411,69;314,95;76,50;17/10/2007;
12172;EPITÁCIO PESSOA;;411,69;315,29;76,58;16/10/2007;
12172;EPITÁCIO PESSOA;;411,69;315,63;76,67;15/10/2007;
12172;EPITÁCIO PESSOA;;411,69;315,97;76,75;14/10/2007;
12172;EPITÁCIO PESSOA;;411,69;316,31;76,83;13/10/2007;
12172;EPITÁCIO PESSOA;;411,69;316,65;76,91;12/10/2007;
12172;EPITÁCIO PESSOA;;411,69;316,99;77,00;11/10/2007;
12172;EPITÁCIO PESSOA;;411,69;317,33;77,08;10/10/2007;
12172;EPITÁCIO PESSOA;;411,69;317,33;77,08;09/10/2007;
12172;EPITÁCIO PESSOA;;411,69;318,01;77,24;08/10/2007;
12172;EPITÁCIO PESSOA;;411,69;318,35;77,33;07/10/2007;
12172;EPITÁCIO PESSOA;;411,69;318,69;77,41;06/10/2007;
12172;EPITÁCIO PESSOA;;411,69;319,03;77,49;05/10/2007;
12172;EPITÁCIO PESSOA;;411,69;318,69;77,41;04/10/2007;
12172;EPITÁCIO PESSOA;;411,69;319,37;77,58;03/10/2007;
12172;EPITÁCIO PESSOA;;411,69;320,05;77,74;02/10/2007;
12172;EPITÁCIO PESSOA;;411,69;320,39;77,82;01/10/2007;
12172;EPITÁCIO PESSOA;375,36;411,69;320,73;77,91;30/09/2007;
12172;EPITÁCIO PESSOA;;411,69;321,07;77,99;29/09/2007;
12172;EPITÁCIO PESSOA;;411,69;321,41;78,07;28/09/2007;
12172;EPITÁCIO PESSOA;;411,69;321,75;78,15;27/09/2007;
12172;EPITÁCIO PESSOA;;411,69;322,09;78,24;26/09/2007;
12172;EPITÁCIO PESSOA;;411,69;322,43;78,32;25/09/2007;
12172;EPITÁCIO PESSOA;;411,69;322,77;78,40;24/09/2007;
12172;EPITÁCIO PESSOA;;411,69;323,11;78,48;23/09/2007;
12172;EPITÁCIO PESSOA;;411,69;323,45;78,57;22/09/2007;
12172;EPITÁCIO PESSOA;;411,69;323,45;78,57;21/09/2007;
12172;EPITÁCIO PESSOA;;411,69;324,13;78,73;20/09/2007;
12172;EPITÁCIO PESSOA;;411,69;324,13;78,73;19/09/2007;
12172;EPITÁCIO PESSOA;;411,69;324,47;78,81;18/09/2007;
12172;EPITÁCIO PESSOA;;411,69;324,81;78,90;17/09/2007;
12172;EPITÁCIO PESSOA;;411,69;325,15;78,98;16/09/2007;
12172;EPITÁCIO PESSOA;;411,69;325,15;78,98;15/09/2007;
12172;EPITÁCIO PESSOA;;411,69;325,49;79,06;14/09/2007;
12172;EPITÁCIO PESSOA;;411,69;325,83;79,14;13/09/2007;
12172;EPITÁCIO PESSOA;;411,69;326,17;79,23;12/09/2007;
12172;EPITÁCIO PESSOA;;411,69;326,17;79,23;11/09/2007;
12172;EPITÁCIO PESSOA;;411,69;326,51;79,31;10/09/2007;
12172;EPITÁCIO PESSOA;;411,69;326,85;79,39;09/09/2007;
12172;EPITÁCIO PESSOA;;411,69;326,85;79,39;08/09/2007;
12172;EPITÁCIO PESSOA;;411,69;327,19;79,48;07/09/2007;
12172;EPITÁCIO PESSOA;;411,69;327,53;79,56;06/09/2007;
12172;EPITÁCIO PESSOA;;411,69;327,53;79,56;05/09/2007;
12172;EPITÁCIO PESSOA;;411,69;327,87;79,64;04/09/2007;
12172;EPITÁCIO PESSOA;;411,69;328,21;79,72;03/09/2007;
12172;EPITÁCIO PESSOA;;411,69;328,55;79,81;02/09/2007;
12172;EPITÁCIO PESSOA;;411,69;328,89;79,89;01/09/2007;
12172;EPITÁCIO PESSOA;375,60;411,69;328,89;79,89;31/08/2007;
12172;EPITÁCIO PESSOA;;411,69;329,23;79,97;30/08/2007;
12172;EPITÁCIO PESSOA;;411,69;329,91;80,14;29/08/2007;
12172;EPITÁCIO PESSOA;;411,69;329,91;80,14;28/08/2007;
12172;EPITÁCIO PESSOA;;411,69;330,25;80,22;27/08/2007;
12172;EPITÁCIO PESSOA;;411,69;330,59;80,30;26/08/2007;
12172;EPITÁCIO PESSOA;;411,69;330,93;80,38;25/08/2007;
12172;EPITÁCIO PESSOA;;411,69;331,27;80,47;24/08/2007;
12172;EPITÁCIO PESSOA;;411,69;331,61;80,55;23/08/2007;
12172;EPITÁCIO PESSOA;;411,69;331,61;80,55;22/08/2007;
12172;EPITÁCIO PESSOA;;411,69;331,95;80,63;21/08/2007;
12172;EPITÁCIO PESSOA;;411,69;332,29;80,71;20/08/2007;
12172;EPITÁCIO PESSOA;;411,69;332,29;80,71;19/08/2007;
12172;EPITÁCIO PESSOA;;411,69;332,63;80,80;18/08/2007;
12172;EPITÁCIO PESSOA;;411,69;332,97;80,88;17/08/2007;
12172;EPITÁCIO PESSOA;;411,69;333,31;80,96;16/08/2007;
12172;EPITÁCIO PESSOA;;411,69;333,65;81,04;15/08/2007;
12172;EPITÁCIO PESSOA;;411,69;333,65;81,04;14/08/2007;
12172;EPITÁCIO PESSOA;;411,69;333,65;81,04;13/08/2007;
12172;EPITÁCIO PESSOA;;411,69;333,99;81,13;12/08/2007;
12172;EPITÁCIO PESSOA;;411,69;334,33;81,21;11/08/2007;
12172;EPITÁCIO PESSOA;;411,69;334,67;81,29;10/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,01;81,38;09/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,01;81,38;08/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,35;81,46;07/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,35;81,46;06/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,69;81,54;05/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,69;81,54;04/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,69;81,54;03/08/2007;
12172;EPITÁCIO PESSOA;;411,69;335,69;81,54;02/08/2007;
12172;EPITÁCIO PESSOA;;411,69;336,03;81,62;01/08/2007;
12172;EPITÁCIO PESSOA;375,82;411,69;336,37;81,71;31/07/2007;
12172;EPITÁCIO PESSOA;;411,69;336,71;81,79;30/07/2007;
12172;EPITÁCIO PESSOA;;411,69;337,05;81,87;29/07/2007;
12172;EPITÁCIO PESSOA;;411,69;337,39;81,95;28/07/2007;
12172;EPITÁCIO PESSOA;;411,69;337,39;81,95;27/07/2007;
12172;EPITÁCIO PESSOA;;411,69;337,73;82,04;26/07/2007;
12172;EPITÁCIO PESSOA;;411,69;338,07;82,12;25/07/2007;
12172;EPITÁCIO PESSOA;;411,69;338,07;82,12;24/07/2007;
12172;EPITÁCIO PESSOA;;411,69;338,41;82,20;23/07/2007;
12172;EPITÁCIO PESSOA;;411,69;338,75;82,28;22/07/2007;
12172;EPITÁCIO PESSOA;;411,69;338,75;82,28;21/07/2007;
12172;EPITÁCIO PESSOA;;411,69;338,75;82,28;20/07/2007;
12172;EPITÁCIO PESSOA;;411,69;339,10;82,37;19/07/2007;
12172;EPITÁCIO PESSOA;;411,69;339,10;82,37;18/07/2007;
12172;EPITÁCIO PESSOA;;411,69;339,44;82,45;17/07/2007;
12172;EPITÁCIO PESSOA;;411,69;339,78;82,53;16/07/2007;
12172;EPITÁCIO PESSOA;;411,69;340,12;82,61;15/07/2007;
12172;EPITÁCIO PESSOA;;411,69;340,12;82,61;14/07/2007;
12172;EPITÁCIO PESSOA;;411,69;340,46;82,70;13/07/2007;
12172;EPITÁCIO PESSOA;;411,69;340,46;82,70;12/07/2007;
12172;EPITÁCIO PESSOA;;411,69;340,80;82,78;11/07/2007;
12172;EPITÁCIO PESSOA;;411,69;341,14;82,86;10/07/2007;
12172;EPITÁCIO PESSOA;;411,69;341,14;82,86;09/07/2007;
12172;EPITÁCIO PESSOA;;411,69;341,48;82,94;08/07/2007;
12172;EPITÁCIO PESSOA;;411,69;341,82;83,03;07/07/2007;
12172;EPITÁCIO PESSOA;;411,69;342,50;83,19;06/07/2007;
12172;EPITÁCIO PESSOA;;411,69;342,85;83,28;05/07/2007;
12172;EPITÁCIO PESSOA;;411,69;343,20;83,36;04/07/2007;
12172;EPITÁCIO PESSOA;;411,69;343,56;83,45;03/07/2007;
12172;EPITÁCIO PESSOA;;411,69;343,56;83,45;02/07/2007;
12172;EPITÁCIO PESSOA;;411,69;343,91;83,54;01/07/2007;
12172;EPITÁCIO PESSOA;376,04;411,69;343,91;83,54;30/06/2007;
12172;EPITÁCIO PESSOA;;411,69;344,26;83,62;29/06/2007;
12172;EPITÁCIO PESSOA;;411,69;344,26;83,62;28/06/2007;
12172;EPITÁCIO PESSOA;;411,69;344,26;83,62;27/06/2007;
12172;EPITÁCIO PESSOA;;411,69;343,91;83,54;26/06/2007;
12172;EPITÁCIO PESSOA;;411,69;344,26;83,62;25/06/2007;
12172;EPITÁCIO PESSOA;;411,69;344,62;83,71;24/06/2007;
12172;EPITÁCIO PESSOA;;411,69;344,97;83,79;23/06/2007;
12172;EPITÁCIO PESSOA;;411,69;344,97;83,79;22/06/2007;
12172;EPITÁCIO PESSOA;;411,69;345,32;83,88;21/06/2007;
12172;EPITÁCIO PESSOA;;411,69;345,68;83,97;20/06/2007;
12172;EPITÁCIO PESSOA;;411,69;345,68;83,97;19/06/2007;
12172;EPITÁCIO PESSOA;;411,69;346,03;84,05;18/06/2007;
12172;EPITÁCIO PESSOA;;411,69;346,03;84,05;17/06/2007;
12172;EPITÁCIO PESSOA;;411,69;346,03;84,05;16/06/2007;
12172;EPITÁCIO PESSOA;;411,69;346,38;84,14;15/06/2007;
12172;EPITÁCIO PESSOA;;411,69;346,74;84,22;14/06/2007;
12172;EPITÁCIO PESSOA;;411,69;346,74;84,22;13/06/2007;
12172;EPITÁCIO PESSOA;;411,69;346,74;84,22;12/06/2007;
12172;EPITÁCIO PESSOA;;411,69;347,09;84,31;11/06/2007;
12172;EPITÁCIO PESSOA;;411,69;347,45;84,39;10/06/2007;
12172;EPITÁCIO PESSOA;;411,69;347,80;84,48;09/06/2007;
12172;EPITÁCIO PESSOA;;411,69;348,15;84,57;08/06/2007;
12172;EPITÁCIO PESSOA;;411,69;348,51;84,65;07/06/2007;
12172;EPITÁCIO PESSOA;;411,69;348,86;84,74;06/06/2007;
12172;EPITÁCIO PESSOA;;411,69;348,86;84,74;05/06/2007;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;04/06/2007;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;03/06/2007;
12172;EPITÁCIO PESSOA;;411,69;349,57;84,91;02/06/2007;
12172;EPITÁCIO PESSOA;;411,69;349,92;85,00;01/06/2007;
12172;EPITÁCIO PESSOA;376,22;411,69;350,27;85,08;31/05/2007;
12172;EPITÁCIO PESSOA;;411,69;350,63;85,17;30/05/2007;
12172;EPITÁCIO PESSOA;;411,69;350,63;85,17;29/05/2007;
12172;EPITÁCIO PESSOA;;411,69;350,98;85,25;28/05/2007;
12172;EPITÁCIO PESSOA;;411,69;350,98;85,25;27/05/2007;
12172;EPITÁCIO PESSOA;;411,69;350,98;85,25;26/05/2007;
12172;EPITÁCIO PESSOA;;411,69;351,33;85,34;25/05/2007;
12172;EPITÁCIO PESSOA;;411,69;351,33;85,34;24/05/2007;
12172;EPITÁCIO PESSOA;;411,69;351,69;85,43;23/05/2007;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;22/05/2007;
12172;EPITÁCIO PESSOA;;411,69;352,39;85,60;21/05/2007;
12172;EPITÁCIO PESSOA;;411,69;352,39;85,60;20/05/2007;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;19/05/2007;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;18/05/2007;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;17/05/2007;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;16/05/2007;
12172;EPITÁCIO PESSOA;;411,69;353,81;85,94;15/05/2007;
12172;EPITÁCIO PESSOA;;411,69;354,16;86,03;14/05/2007;
12172;EPITÁCIO PESSOA;;411,69;354,52;86,11;13/05/2007;
12172;EPITÁCIO PESSOA;;411,69;354,87;86,20;12/05/2007;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;11/05/2007;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;10/05/2007;
12172;EPITÁCIO PESSOA;;411,69;355,93;86,46;09/05/2007;
12172;EPITÁCIO PESSOA;;411,69;356,28;86,54;08/05/2007;
12172;EPITÁCIO PESSOA;;411,69;356,28;86,54;07/05/2007;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;06/05/2007;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;05/05/2007;
12172;EPITÁCIO PESSOA;;411,69;356,99;86,71;04/05/2007;
12172;EPITÁCIO PESSOA;;411,69;357,34;86,80;03/05/2007;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;02/05/2007;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;01/05/2007;
12172;EPITÁCIO PESSOA;376,45;411,69;358,40;87,06;30/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;29/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,05;86,97;28/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,05;86,97;27/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;26/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,05;86,97;25/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;24/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;23/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;22/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;21/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;20/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;19/04/2007;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;18/04/2007;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;17/04/2007;
12172;EPITÁCIO PESSOA;;411,69;359,46;87,31;16/04/2007;
12172;EPITÁCIO PESSOA;;411,69;359,82;87,40;15/04/2007;
12172;EPITÁCIO PESSOA;;411,69;360,17;87,49;14/04/2007;
12172;EPITÁCIO PESSOA;;411,69;360,52;87,57;13/04/2007;
12172;EPITÁCIO PESSOA;;411,69;360,88;87,66;12/04/2007;
12172;EPITÁCIO PESSOA;;411,69;361,59;87,83;11/04/2007;
12172;EPITÁCIO PESSOA;;411,69;361,94;87,92;10/04/2007;
12172;EPITÁCIO PESSOA;;411,69;362,29;88,00;09/04/2007;
12172;EPITÁCIO PESSOA;;411,69;362,65;88,09;08/04/2007;
12172;EPITÁCIO PESSOA;;411,69;363,00;88,17;07/04/2007;
12172;EPITÁCIO PESSOA;;411,69;363,35;88,26;06/04/2007;
12172;EPITÁCIO PESSOA;;411,69;363,71;88,34;05/04/2007;
12172;EPITÁCIO PESSOA;;411,69;364,06;88,43;04/04/2007;
12172;EPITÁCIO PESSOA;;411,69;364,41;88,52;03/04/2007;
12172;EPITÁCIO PESSOA;;411,69;364,77;88,60;02/04/2007;
12172;EPITÁCIO PESSOA;;411,69;365,12;88,69;01/04/2007;
12172;EPITÁCIO PESSOA;376,65;411,69;365,47;88,77;31/03/2007;
12172;EPITÁCIO PESSOA;;411,69;365,83;88,86;30/03/2007;
12172;EPITÁCIO PESSOA;;411,69;366,18;88,95;29/03/2007;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;28/03/2007;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;27/03/2007;
12172;EPITÁCIO PESSOA;;411,69;366,89;89,12;26/03/2007;
12172;EPITÁCIO PESSOA;;411,69;367,24;89,20;25/03/2007;
12172;EPITÁCIO PESSOA;;411,69;367,59;89,29;24/03/2007;
12172;EPITÁCIO PESSOA;;411,69;367,95;89,38;23/03/2007;
12172;EPITÁCIO PESSOA;;411,69;367,95;89,38;22/03/2007;
12172;EPITÁCIO PESSOA;;411,69;368,30;89,46;21/03/2007;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;20/03/2007;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;19/03/2007;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;18/03/2007;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;17/03/2007;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;16/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;15/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;14/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;13/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;12/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;11/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;10/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,01;89,63;09/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;08/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,72;89,80;07/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,72;89,80;06/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,72;89,80;05/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;04/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;03/03/2007;
12172;EPITÁCIO PESSOA;;411,69;369,36;89,72;02/03/2007;
12172;EPITÁCIO PESSOA;;411,69;368,66;89,55;01/03/2007;
12172;EPITÁCIO PESSOA;376,70;411,69;367,24;89,20;28/02/2007;
12172;EPITÁCIO PESSOA;;411,69;367,59;89,29;27/02/2007;
12172;EPITÁCIO PESSOA;;411,69;367,59;89,29;26/02/2007;
12172;EPITÁCIO PESSOA;;411,69;367,24;89,20;25/02/2007;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;24/02/2007;
12172;EPITÁCIO PESSOA;;411,69;365,83;88,86;23/02/2007;
12172;EPITÁCIO PESSOA;;411,69;362,29;88,00;22/02/2007;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;21/02/2007;
12172;EPITÁCIO PESSOA;;411,69;356,99;86,71;20/02/2007;
12172;EPITÁCIO PESSOA;;411,69;356,99;86,71;19/02/2007;
12172;EPITÁCIO PESSOA;;411,69;357,34;86,80;18/02/2007;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;17/02/2007;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;16/02/2007;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;15/02/2007;
12172;EPITÁCIO PESSOA;;411,69;350,63;85,17;14/02/2007;
12172;EPITÁCIO PESSOA;;411,69;350,98;85,25;13/02/2007;
12172;EPITÁCIO PESSOA;;411,69;351,33;85,34;12/02/2007;
12172;EPITÁCIO PESSOA;;411,69;352,04;85,51;11/02/2007;
12172;EPITÁCIO PESSOA;;411,69;352,39;85,60;10/02/2007;
12172;EPITÁCIO PESSOA;;411,69;352,75;85,68;09/02/2007;
12172;EPITÁCIO PESSOA;;411,69;353,10;85,77;08/02/2007;
12172;EPITÁCIO PESSOA;;411,69;353,45;85,85;07/02/2007;
12172;EPITÁCIO PESSOA;;411,69;353,81;85,94;06/02/2007;
12172;EPITÁCIO PESSOA;;411,69;354,16;86,03;05/02/2007;
12172;EPITÁCIO PESSOA;;411,69;354,52;86,11;04/02/2007;
12172;EPITÁCIO PESSOA;;411,69;354,87;86,20;03/02/2007;
12172;EPITÁCIO PESSOA;;411,69;355,22;86,28;02/02/2007;
12172;EPITÁCIO PESSOA;;411,69;355,58;86,37;01/02/2007;
12172;EPITÁCIO PESSOA;376,38;411,69;355,93;86,46;31/01/2007;
12172;EPITÁCIO PESSOA;;411,69;356,64;86,63;30/01/2007;
12172;EPITÁCIO PESSOA;;411,69;356,99;86,71;29/01/2007;
12172;EPITÁCIO PESSOA;;411,69;357,34;86,80;28/01/2007;
12172;EPITÁCIO PESSOA;;411,69;357,70;86,88;27/01/2007;
12172;EPITÁCIO PESSOA;;411,69;358,05;86,97;26/01/2007;
12172;EPITÁCIO PESSOA;;411,69;358,40;87,06;25/01/2007;
12172;EPITÁCIO PESSOA;;411,69;358,76;87,14;24/01/2007;
12172;EPITÁCIO PESSOA;;411,69;359,11;87,23;23/01/2007;
12172;EPITÁCIO PESSOA;;411,69;359,46;87,31;22/01/2007;
12172;EPITÁCIO PESSOA;;411,69;360,17;87,49;21/01/2007;
12172;EPITÁCIO PESSOA;;411,69;360,52;87,57;20/01/2007;
12172;EPITÁCIO PESSOA;;411,69;360,88;87,66;19/01/2007;
12172;EPITÁCIO PESSOA;;411,69;361,23;87,74;18/01/2007;
12172;EPITÁCIO PESSOA;;411,69;361,59;87,83;17/01/2007;
12172;EPITÁCIO PESSOA;;411,69;361,94;87,92;16/01/2007;
12172;EPITÁCIO PESSOA;;411,69;362,29;88,00;15/01/2007;
12172;EPITÁCIO PESSOA;;411,69;362,65;88,09;14/01/2007;
12172;EPITÁCIO PESSOA;;411,69;363,00;88,17;13/01/2007;
12172;EPITÁCIO PESSOA;;411,69;363,35;88,26;12/01/2007;
12172;EPITÁCIO PESSOA;;411,69;363,71;88,34;11/01/2007;
12172;EPITÁCIO PESSOA;;411,69;364,06;88,43;10/01/2007;
12172;EPITÁCIO PESSOA;;411,69;364,41;88,52;09/01/2007;
12172;EPITÁCIO PESSOA;;411,69;364,77;88,60;08/01/2007;
12172;EPITÁCIO PESSOA;;411,69;364,77;88,60;07/01/2007;
12172;EPITÁCIO PESSOA;;411,69;365,12;88,69;06/01/2007;
12172;EPITÁCIO PESSOA;;411,69;365,47;88,77;05/01/2007;
12172;EPITÁCIO PESSOA;;411,69;365,83;88,86;04/01/2007;
12172;EPITÁCIO PESSOA;;411,69;365,83;88,86;03/01/2007;
12172;EPITÁCIO PESSOA;;411,69;366,18;88,95;02/01/2007;
12172;EPITÁCIO PESSOA;;411,69;366,53;89,03;01/01/2007;
